TIME,grid_id,latitude,longitude,avg_temperature,avg_salinity,argo_float_ids
2021-06-01,3.0_69.0,3.0,69.0,29.583606719970703,34.80195617675781,[np.int64(1902196)]
2021-06-10,-11.0_79.0,-11.0,79.0,26.062591552734375,34.36557388305664,[np.int64(2903391)]
2021-06-10,-15.0_69.0,-15.0,69.0,27.293399810791016,34.67481994628906,[np.int64(1901843)]
2021-06-10,-3.0_61.0,-3.0,61.0,28.93902587890625,35.301395416259766,[np.int64(6902950)]
2021-06-10,-3.0_87.0,-3.0,87.0,29.17572784423828,34.414161682128906,[np.int64(2902287)]
2021-06-10,-5.0_77.0,-5.0,77.0,28.973098754882812,34.94841384887695,[np.int64(2902848)]
2021-06-10,-9.0_75.0,-9.0,75.0,27.71114158630371,34.97357177734375,[np.int64(5903862)]
2021-06-10,15.0_69.0,15.0,69.0,29.99822998046875,35.818363189697266,[np.int64(2902261)]
2021-06-10,15.0_89.0,15.0,89.0,30.08461570739746,32.834495544433594,[np.int64(2902283)]
2021-06-10,19.0_69.0,19.0,69.0,29.551025390625,36.21436309814453,[np.int64(2902277)]
2021-06-10,23.0_61.0,23.0,61.0,28.266157150268555,36.62611389160156,[np.int64(6903008)]
2021-06-10,7.0_91.0,7.0,91.0,29.432514190673828,33.67290115356445,[np.int64(2902294)]
2021-06-18,-1.0_77.0,-1.0,77.0,29.48844337463379,34.6508903503418,[np.int64(2902851)]
2021-06-18,-13.0_75.0,-13.0,75.0,26.77869987487793,34.12348556518555,[np.int64(1901841)]
2021-06-18,-7.0_79.0,-7.0,79.0,26.977825164794922,34.967567443847656,[np.int64(5904722)]
2021-06-18,-7.0_81.0,-7.0,81.0,28.455455780029297,34.960445404052734,[np.int64(2902290)]
2021-06-18,11.0_87.0,11.0,87.0,29.54800033569336,33.206298828125,[np.int64(2902852)]
2021-06-18,11.0_89.0,11.0,89.0,29.614355087280273,33.04549026489258,[np.int64(2902264)]
2021-06-18,19.0_91.0,19.0,91.0,29.313270568847656,32.316627502441406,[np.int64(2902278)]
2021-06-18,23.0_63.0,23.0,63.0,28.895227432250977,36.57904052734375,[np.int64(6903008)]
2021-06-18,25.0_61.0,25.0,61.0,28.06562614440918,36.68170928955078,[np.int64(6903046)]
2021-06-18,3.0_83.0,3.0,83.0,29.48922348022461,34.49662780761719,[np.int64(2902853)]
2021-06-18,7.0_79.0,7.0,79.0,28.093599319458008,34.71452713012695,[np.int64(2902775)]
2021-06-28,-1.0_77.0,-1.0,77.0,29.67011260986328,34.89766311645508,[np.int64(2902851)]
2021-06-28,-11.0_81.0,-11.0,81.0,26.1519718170166,34.57891845703125,[np.int64(2903391)]
2021-06-28,-13.0_73.0,-13.0,73.0,26.697708129882812,34.329734802246094,[np.int64(1901841)]
2021-06-28,-7.0_79.0,-7.0,79.0,27.351177215576172,34.91792297363281,"[np.int64(2902290), np.int64(5904722)]"
2021-06-28,11.0_87.0,11.0,87.0,29.350698471069336,33.19354248046875,[np.int64(2902852)]
2021-06-28,11.0_89.0,11.0,89.0,29.513755798339844,33.03960037231445,[np.int64(2902264)]
2021-06-28,21.0_63.0,21.0,63.0,27.407636642456055,36.480552673339844,[np.int64(6903008)]
2021-06-28,21.0_91.0,21.0,91.0,29.277637481689453,31.943115234375,[np.int64(2902278)]
2021-06-28,23.0_61.0,23.0,61.0,27.24825096130371,36.59662628173828,[np.int64(6903046)]
2021-06-28,3.0_83.0,3.0,83.0,28.891666412353516,34.47795104980469,[np.int64(2902853)]
2021-06-28,7.0_79.0,7.0,79.0,28.284461975097656,34.83523941040039,[np.int64(2902775)]
2021-07-01,-11.0_59.0,-11.0,59.0,25.046958923339844,35.00980758666992,[np.int64(5904822)]
2021-07-01,-3.0_89.0,-3.0,89.0,29.673126220703125,34.48920822143555,[np.int64(2902183)]
2021-07-01,-9.0_75.0,-9.0,75.0,27.13899803161621,34.73514175415039,[np.int64(5903862)]
2021-07-01,13.0_59.0,13.0,59.0,27.28274917602539,36.386749267578125,[np.int64(1901897)]
2021-07-01,13.0_63.0,13.0,63.0,28.583538055419922,36.23341369628906,[np.int64(2902259)]
2021-07-01,15.0_91.0,15.0,91.0,29.244998931884766,32.58559799194336,[np.int64(2902766)]
2021-07-01,21.0_61.0,21.0,61.0,27.7275333404541,36.480377197265625,[np.int64(6903007)]
2021-07-01,3.0_69.0,3.0,69.0,29.59517478942871,35.165260314941406,[np.int64(1902196)]
2021-07-10,-1.0_61.0,-1.0,61.0,29.199020385742188,35.025875091552734,[np.int64(6902950)]
2021-07-10,-15.0_67.0,-15.0,67.0,26.017417907714844,34.49020767211914,[np.int64(1901843)]
2021-07-10,-3.0_87.0,-3.0,87.0,29.410181045532227,34.5146484375,[np.int64(2902287)]
2021-07-10,-5.0_79.0,-5.0,79.0,28.215499877929688,34.838096618652344,[np.int64(2902848)]
2021-07-10,-7.0_69.0,-7.0,69.0,26.852834701538086,35.24678039550781,[np.int64(5905201)]
2021-07-10,13.0_71.0,13.0,71.0,28.976999282836914,35.44834899902344,[np.int64(2902260)]
2021-07-10,15.0_69.0,15.0,69.0,28.78546142578125,35.97268295288086,[np.int64(2902261)]
2021-07-10,15.0_89.0,15.0,89.0,29.581615447998047,32.67417907714844,[np.int64(2902283)]
2021-07-10,19.0_69.0,19.0,69.0,29.876344680786133,36.23735427856445,[np.int64(2902277)]
2021-07-10,21.0_63.0,21.0,63.0,28.02580451965332,36.60749816894531,[np.int64(6903008)]
2021-07-10,23.0_59.0,23.0,59.0,27.22695541381836,36.756378173828125,[np.int64(6903058)]
2021-07-10,23.0_63.0,23.0,63.0,27.0891056060791,36.7052116394043,[np.int64(6903046)]
2021-07-18,-1.0_77.0,-1.0,77.0,29.14866828918457,34.662445068359375,[np.int64(2902851)]
2021-07-18,-1.0_83.0,-1.0,83.0,29.18260955810547,35.006935119628906,[np.int64(2901861)]
2021-07-18,-11.0_73.0,-11.0,73.0,26.11080551147461,34.61909103393555,[np.int64(1901841)]
2021-07-18,-5.0_81.0,-5.0,81.0,26.19974136352539,35.050743103027344,[np.int64(2903390)]
2021-07-18,-7.0_77.0,-7.0,77.0,26.722471237182617,34.86612319946289,"[np.int64(2902290), np.int64(5904722)]"
2021-07-18,11.0_89.0,11.0,89.0,29.233932495117188,33.343868255615234,[np.int64(2902264)]
2021-07-18,19.0_91.0,19.0,91.0,30.17454719543457,32.487274169921875,[np.int64(2902278)]
2021-07-18,23.0_61.0,23.0,61.0,27.691808700561523,36.769371032714844,"[np.int64(6903058), np.int64(6903062)]"
2021-07-18,23.0_63.0,23.0,63.0,27.163272857666016,36.49970626831055,"[np.int64(6903046), np.int64(6903008)]"
2021-07-18,3.0_83.0,3.0,83.0,28.814001083374023,34.62853240966797,[np.int64(2902853)]
2021-07-18,7.0_79.0,7.0,79.0,27.969499588012695,34.84404373168945,[np.int64(2902775)]
2021-07-18,9.0_87.0,9.0,87.0,28.872779846191406,34.21687698364258,[np.int64(2902852)]
2021-07-28,-1.0_85.0,-1.0,85.0,29.219694137573242,34.803802490234375,[np.int64(2901861)]
2021-07-28,-11.0_73.0,-11.0,73.0,25.679838180541992,34.89716339111328,[np.int64(1901841)]
2021-07-28,-7.0_75.0,-7.0,75.0,27.3265438079834,34.88956069946289,"[np.int64(2902290), np.int64(5904722)]"
2021-07-28,1.0_77.0,1.0,77.0,29.22622299194336,34.74533462524414,[np.int64(2902851)]
2021-07-28,11.0_89.0,11.0,89.0,29.171464920043945,33.25648880004883,[np.int64(2902264)]
2021-07-28,21.0_91.0,21.0,91.0,29.077499389648438,31.299957275390625,[np.int64(2902278)]
2021-07-28,23.0_61.0,23.0,61.0,26.175270080566406,36.754146575927734,[np.int64(6903062)]
2021-07-28,23.0_63.0,23.0,63.0,27.176931381225586,36.6432991027832,"[np.int64(6903046), np.int64(6903008), np.int64(6903058)]"
2021-07-28,3.0_83.0,3.0,83.0,28.775333404541016,34.810672760009766,[np.int64(2902853)]
2021-07-28,7.0_77.0,7.0,77.0,27.533933639526367,34.8321533203125,[np.int64(2902775)]
2021-07-28,9.0_87.0,9.0,87.0,28.86189842224121,34.276512145996094,[np.int64(2902852)]
2021-08-01,-1.0_61.0,-1.0,61.0,28.512001037597656,35.23810577392578,[np.int64(2901522)]
2021-08-01,-7.0_67.0,-7.0,67.0,26.38283348083496,35.29391860961914,[np.int64(1901735)]
2021-08-01,1.0_93.0,1.0,93.0,29.597333908081055,34.142555236816406,[np.int64(2902854)]
2021-08-01,13.0_85.0,13.0,85.0,29.30435562133789,33.617576599121094,[np.int64(2902769)]
2021-08-01,15.0_89.0,15.0,89.0,28.962398529052734,33.5187873840332,[np.int64(2902710)]
2021-08-01,17.0_91.0,17.0,91.0,29.20633316040039,32.62889099121094,[np.int64(2902758)]
2021-08-01,21.0_63.0,21.0,63.0,25.836666107177734,36.60743713378906,[np.int64(6903058)]
2021-08-01,23.0_61.0,23.0,61.0,25.876955032348633,36.63895797729492,[np.int64(6903062)]
2021-08-01,23.0_63.0,23.0,63.0,26.81957244873047,36.599613189697266,"[np.int64(6903046), np.int64(6903008)]"
2021-08-01,3.0_83.0,3.0,83.0,28.890827178955078,34.28497314453125,[np.int64(2903132)]
2021-08-10,1.0_71.0,1.0,71.0,28.920333862304688,34.775917053222656,[np.int64(1902196)]
2021-08-10,11.0_65.0,11.0,65.0,27.635000228881836,36.4670295715332,[np.int64(2902259)]
2021-08-10,13.0_91.0,13.0,91.0,29.387714385986328,32.63679122924805,[np.int64(2902766)]
2021-08-10,21.0_61.0,21.0,61.0,25.450023651123047,36.272911071777344,[np.int64(6903007)]
2021-08-10,23.0_63.0,23.0,63.0,24.69008445739746,36.443355560302734,[np.int64(6903059)]
2021-08-18,-15.0_61.0,-15.0,61.0,25.478700637817383,34.90027618408203,[np.int64(6902951)]
2021-08-18,-3.0_87.0,-3.0,87.0,28.71644401550293,34.5617790222168,[np.int64(2902850)]
2021-08-18,-5.0_91.0,-5.0,91.0,29.12700080871582,34.104618072509766,[np.int64(2902288)]
2021-08-18,-7.0_75.0,-7.0,75.0,27.386415481567383,34.907249450683594,[np.int64(2902289)]
2021-08-18,19.0_67.0,19.0,67.0,27.59534454345703,36.665992736816406,[np.int64(2902275)]
2021-08-18,21.0_61.0,21.0,61.0,25.1379337310791,36.29325485229492,"[np.int64(6903007), np.int64(6903059)]"
2021-08-18,5.0_85.0,5.0,85.0,28.60919952392578,34.062889099121094,[np.int64(2902771)]
2021-08-18,9.0_89.0,9.0,89.0,28.90289878845215,34.05367660522461,[np.int64(2902680)]
2021-08-28,-13.0_61.0,-13.0,61.0,25.200626373291016,34.83023452758789,[np.int64(6902951)]
2021-08-28,-13.0_79.0,-13.0,79.0,25.233320236206055,34.82316207885742,[np.int64(1902332)]
2021-08-28,-3.0_87.0,-3.0,87.0,29.010299682617188,34.461299896240234,[np.int64(2902850)]
2021-08-28,-5.0_91.0,-5.0,91.0,28.822307586669922,34.06493377685547,[np.int64(2902288)]
2021-08-28,-7.0_69.0,-7.0,69.0,27.074827194213867,34.98023986816406,[np.int64(5905201)]
2021-08-28,-7.0_75.0,-7.0,75.0,27.73946189880371,34.94953918457031,[np.int64(2902289)]
2021-08-28,21.0_61.0,21.0,61.0,25.345861434936523,36.279258728027344,"[np.int64(6903007), np.int64(6903059)]"
2021-08-28,5.0_85.0,5.0,85.0,28.77321434020996,34.18479919433594,[np.int64(2902771)]
2021-08-28,9.0_87.0,9.0,87.0,28.796300888061523,33.793739318847656,[np.int64(2902680)]
2021-09-01,-1.0_75.0,-1.0,75.0,29.232553482055664,34.75788879394531,[np.int64(2902851)]
2021-09-01,-13.0_79.0,-13.0,79.0,25.148500442504883,34.84662628173828,[np.int64(1902332)]
2021-09-01,-3.0_73.0,-3.0,73.0,27.862751007080078,35.01525115966797,[np.int64(1901910)]
2021-09-01,-3.0_75.0,-3.0,75.0,29.21743392944336,34.84516525268555,[np.int64(1901346)]
2021-09-01,-3.0_85.0,-3.0,85.0,29.1497859954834,34.6979866027832,[np.int64(2902767)]
2021-09-01,-7.0_85.0,-7.0,85.0,28.447065353393555,34.572566986083984,[np.int64(2902773)]
2021-09-01,1.0_61.0,1.0,61.0,28.885438919067383,35.332035064697266,[np.int64(1902189)]
2021-09-01,13.0_89.0,13.0,89.0,28.843666076660156,32.99736022949219,[np.int64(2902770)]
2021-09-01,13.0_91.0,13.0,91.0,29.000865936279297,33.076290130615234,[np.int64(2902772)]
2021-09-01,15.0_65.0,15.0,65.0,27.61250114440918,36.559993743896484,[np.int64(2902270)]
2021-09-01,15.0_67.0,15.0,67.0,27.38158416748047,36.56444549560547,[np.int64(2902271)]
2021-09-01,15.0_87.0,15.0,87.0,29.33878517150879,33.3801383972168,[np.int64(2902768)]
2021-09-01,17.0_67.0,17.0,67.0,28.0706787109375,36.601051330566406,[np.int64(2902272)]
2021-09-01,17.0_69.0,17.0,69.0,28.444433212280273,36.48986053466797,[np.int64(2902273)]
2021-09-01,21.0_61.0,21.0,61.0,26.06684684753418,36.31336975097656,[np.int64(6903007)]
2021-09-01,21.0_63.0,21.0,63.0,23.863595962524414,36.24653244018555,[np.int64(6903059)]
2021-09-01,21.0_67.0,21.0,67.0,28.02135467529297,36.70648956298828,[np.int64(2902276)]
2021-09-01,5.0_85.0,5.0,85.0,28.560665130615234,34.49253845214844,[np.int64(2902853)]
2021-09-01,9.0_87.0,9.0,87.0,28.815887451171875,33.86384963989258,[np.int64(2902852)]
2021-09-10,-1.0_73.0,-1.0,73.0,29.469778060913086,34.72200012207031,[np.int64(2902851)]
2021-09-10,-11.0_79.0,-11.0,79.0,25.48612403869629,34.82495880126953,[np.int64(1902332)]
2021-09-10,-11.0_93.0,-11.0,93.0,28.047958374023438,33.99187469482422,[np.int64(5904567)]
2021-09-10,-3.0_75.0,-3.0,75.0,29.597749710083008,34.7897834777832,[np.int64(1901346)]
2021-09-10,-7.0_63.0,-7.0,63.0,27.205432891845703,35.260650634765625,[np.int64(1901735)]
2021-09-10,1.0_93.0,1.0,93.0,29.293556213378906,34.11577606201172,[np.int64(2902854)]
2021-09-10,11.0_81.0,11.0,81.0,29.09976577758789,33.657535552978516,[np.int64(2902394)]
2021-09-10,11.0_85.0,11.0,85.0,28.98113441467285,33.34136962890625,[np.int64(2902769)]
2021-09-10,15.0_87.0,15.0,87.0,28.769901275634766,33.26934814453125,[np.int64(2902710)]
2021-09-10,17.0_89.0,17.0,89.0,29.08444595336914,32.305667877197266,[np.int64(2902758)]
2021-09-10,19.0_67.0,19.0,67.0,27.546417236328125,36.62514114379883,[np.int64(2902275)]
2021-09-10,21.0_61.0,21.0,61.0,25.867979049682617,36.42287063598633,[np.int64(6903062)]
2021-09-10,21.0_63.0,21.0,63.0,27.634357452392578,36.55490493774414,"[np.int64(6903008), np.int64(6903058)]"
2021-09-10,23.0_61.0,23.0,61.0,24.333541870117188,36.60499954223633,[np.int64(6903063)]
2021-09-10,25.0_63.0,25.0,63.0,26.540542602539062,36.59995651245117,[np.int64(6903046)]
2021-09-10,3.0_75.0,3.0,75.0,28.826292037963867,35.23350143432617,[np.int64(2902216)]
2021-09-10,9.0_63.0,9.0,63.0,28.3167667388916,36.474063873291016,[np.int64(2902388)]
2021-09-18,-1.0_63.0,-1.0,63.0,29.275541305541992,35.33262634277344,[np.int64(6902950)]
2021-09-18,-11.0_79.0,-11.0,79.0,25.234540939331055,34.85100173950195,[np.int64(1902332)]
2021-09-18,-13.0_65.0,-13.0,65.0,25.14666748046875,34.79262924194336,[np.int64(1901843)]
2021-09-18,-15.0_71.0,-15.0,71.0,24.85204315185547,34.9072151184082,[np.int64(1901802)]
2021-09-18,-5.0_81.0,-5.0,81.0,28.760000228881836,34.82868957519531,[np.int64(2902848)]
2021-09-18,-5.0_89.0,-5.0,89.0,28.7239990234375,34.36144256591797,[np.int64(2902287)]
2021-09-18,-5.0_91.0,-5.0,91.0,28.78615951538086,34.205718994140625,[np.int64(2902183)]
2021-09-18,11.0_67.0,11.0,67.0,27.70246124267578,36.5714111328125,[np.int64(2902259)]
2021-09-18,21.0_61.0,21.0,61.0,27.779613494873047,36.576271057128906,[np.int64(6903062)]
2021-09-18,21.0_63.0,21.0,63.0,27.872852325439453,36.60431671142578,"[np.int64(6903008), np.int64(6903058)]"
2021-09-18,21.0_67.0,21.0,67.0,27.88146209716797,36.420284271240234,[np.int64(2902277)]
2021-09-18,25.0_61.0,25.0,61.0,25.36643409729004,36.69363021850586,[np.int64(6903063)]
2021-09-18,25.0_63.0,25.0,63.0,27.0507869720459,36.6494026184082,[np.int64(6903046)]
2021-09-28,-1.0_63.0,-1.0,63.0,28.43108367919922,35.43220901489258,[np.int64(6902950)]
2021-09-28,-11.0_81.0,-11.0,81.0,26.763635635375977,34.46943283081055,[np.int64(2903391)]
2021-09-28,-13.0_63.0,-13.0,63.0,25.044166564941406,34.827880859375,[np.int64(1901843)]
2021-09-28,-5.0_83.0,-5.0,83.0,28.658700942993164,34.79826354980469,[np.int64(2902848)]
2021-09-28,-5.0_89.0,-5.0,89.0,29.16272735595703,34.420413970947266,[np.int64(2902287)]
2021-09-28,-5.0_91.0,-5.0,91.0,29.05449867248535,34.44258499145508,[np.int64(2902183)]
2021-09-28,13.0_71.0,13.0,71.0,28.47199821472168,35.98521423339844,[np.int64(2902261)]
2021-09-28,21.0_59.0,21.0,59.0,28.050556182861328,36.597232818603516,[np.int64(6903062)]
2021-09-28,21.0_63.0,21.0,63.0,26.958776473999023,36.31618881225586,"[np.int64(6903008), np.int64(6903058)]"
2021-09-28,21.0_67.0,21.0,67.0,27.39507293701172,36.281951904296875,[np.int64(2902277)]
2021-09-28,23.0_63.0,23.0,63.0,27.014686584472656,36.62351989746094,[np.int64(6903046)]
2021-09-28,25.0_59.0,25.0,59.0,25.37645721435547,36.66754150390625,[np.int64(6903063)]
2021-10-01,-13.0_79.0,-13.0,79.0,25.136560440063477,34.898799896240234,[np.int64(1902332)]
2021-10-01,-3.0_87.0,-3.0,87.0,29.08226776123047,34.575904846191406,[np.int64(2902767)]
2021-10-01,-5.0_87.0,-5.0,87.0,28.73900032043457,34.532554626464844,[np.int64(2902773)]
2021-10-01,-7.0_61.0,-7.0,61.0,27.294347763061523,35.3150520324707,[np.int64(1901735)]
2021-10-01,1.0_61.0,1.0,61.0,29.21626091003418,35.44422912597656,[np.int64(1902189)]
2021-10-01,13.0_65.0,13.0,65.0,27.41263771057129,36.329246520996094,[np.int64(2902270)]
2021-10-01,13.0_89.0,13.0,89.0,29.048933029174805,32.908939361572266,[np.int64(2902770)]
2021-10-01,13.0_91.0,13.0,91.0,29.07028579711914,32.804141998291016,[np.int64(2902772)]
2021-10-01,15.0_67.0,15.0,67.0,27.467222213745117,36.42332458496094,[np.int64(2902271)]
2021-10-01,15.0_87.0,15.0,87.0,29.267213821411133,33.15092849731445,[np.int64(2902768)]
2021-10-01,17.0_67.0,17.0,67.0,27.867107391357422,36.576560974121094,[np.int64(2902272)]
2021-10-01,17.0_69.0,17.0,69.0,28.3686580657959,36.483402252197266,[np.int64(2902273)]
2021-10-01,19.0_59.0,19.0,59.0,26.571130752563477,36.38002014160156,[np.int64(6903007)]
2021-10-01,21.0_61.0,21.0,61.0,28.261354446411133,36.59553909301758,[np.int64(6903059)]
2021-10-01,21.0_67.0,21.0,67.0,28.3193359375,36.591365814208984,[np.int64(2902276)]
2021-10-01,23.0_61.0,23.0,61.0,25.44131851196289,36.678409576416016,[np.int64(6903060)]
2021-10-01,3.0_95.0,3.0,95.0,28.90275001525879,33.36295700073242,[np.int64(5904729)]
2021-10-01,7.0_75.0,7.0,75.0,28.43586540222168,34.58903884887695,[np.int64(2902775)]
2021-10-01,9.0_87.0,9.0,87.0,28.82633399963379,33.8176383972168,[np.int64(2902852)]
2021-10-10,-1.0_69.0,-1.0,69.0,29.31744384765625,34.91777801513672,[np.int64(2902851)]
2021-10-10,-1.0_93.0,-1.0,93.0,29.04599952697754,33.927001953125,[np.int64(2902854)]
2021-10-10,-11.0_93.0,-11.0,93.0,27.78783416748047,33.740665435791016,[np.int64(5904567)]
2021-10-10,-13.0_79.0,-13.0,79.0,25.919334411621094,34.83279037475586,[np.int64(1902332)]
2021-10-10,-3.0_73.0,-3.0,73.0,29.21770668029785,34.83176040649414,[np.int64(1901346)]
2021-10-10,11.0_85.0,11.0,85.0,28.873998641967773,33.15949630737305,[np.int64(2902769)]
2021-10-10,15.0_89.0,15.0,89.0,29.025299072265625,32.69417190551758,[np.int64(2902710)]
2021-10-10,17.0_89.0,17.0,89.0,29.32722282409668,32.87821960449219,[np.int64(2902758)]
2021-10-10,19.0_59.0,19.0,59.0,26.603708267211914,36.4162483215332,[np.int64(6903062)]
2021-10-10,21.0_61.0,21.0,61.0,27.55866813659668,36.33322525024414,"[np.int64(6903008), np.int64(6903058)]"
2021-10-10,23.0_63.0,23.0,63.0,27.566312789916992,36.605228424072266,[np.int64(6903046)]
2021-10-10,25.0_61.0,25.0,61.0,24.92870330810547,36.5624885559082,[np.int64(6903063)]
2021-10-10,7.0_91.0,7.0,91.0,28.70304298400879,33.20265197753906,[np.int64(2902294)]
2021-10-10,9.0_61.0,9.0,61.0,27.324565887451172,35.925209045410156,[np.int64(2902392)]
2021-10-18,-1.0_61.0,-1.0,61.0,28.925586700439453,35.53080368041992,[np.int64(6902950)]
2021-10-18,-13.0_63.0,-13.0,63.0,25.38800048828125,34.87461853027344,[np.int64(1901843)]
2021-10-18,-13.0_79.0,-13.0,79.0,26.47075843811035,34.69404220581055,[np.int64(1902332)]
2021-10-18,-15.0_71.0,-15.0,71.0,25.367216110229492,34.96204376220703,[np.int64(1901802)]
2021-10-18,-5.0_83.0,-5.0,83.0,28.964000701904297,34.732994079589844,[np.int64(2902848)]
2021-10-18,-5.0_89.0,-5.0,89.0,29.107818603515625,34.46112060546875,[np.int64(2902287)]
2021-10-18,-7.0_85.0,-7.0,85.0,28.743865966796875,34.06840133666992,[np.int64(2903390)]
2021-10-18,13.0_67.0,13.0,67.0,27.937923431396484,36.48741149902344,[np.int64(2902259)]
2021-10-18,13.0_71.0,13.0,71.0,28.91822624206543,35.86505889892578,"[np.int64(2902261), np.int64(2902260)]"
2021-10-18,19.0_59.0,19.0,59.0,27.030426025390625,36.3366584777832,[np.int64(6903062)]
2021-10-18,21.0_61.0,21.0,61.0,27.097780227661133,36.390106201171875,"[np.int64(6903008), np.int64(6903058)]"
2021-10-18,21.0_67.0,21.0,67.0,28.567913055419922,36.40132141113281,[np.int64(2902277)]
2021-10-18,23.0_63.0,23.0,63.0,26.569000244140625,36.58352279663086,[np.int64(6903046)]
2021-10-18,25.0_59.0,25.0,59.0,25.72745704650879,36.60002136230469,[np.int64(6903063)]
2021-10-28,-1.0_63.0,-1.0,63.0,28.64595603942871,35.6342658996582,[np.int64(6902950)]
2021-10-28,-13.0_63.0,-13.0,63.0,25.865741729736328,34.92457962036133,[np.int64(1901843)]
2021-10-28,-15.0_71.0,-15.0,71.0,25.59495735168457,34.97765350341797,[np.int64(1901802)]
2021-10-28,-5.0_83.0,-5.0,83.0,28.54800033569336,34.274131774902344,[np.int64(2902848)]
2021-10-28,-5.0_89.0,-5.0,89.0,29.056182861328125,34.56085205078125,[np.int64(2902287)]
2021-10-28,13.0_71.0,13.0,71.0,28.55242156982422,35.67032241821289,"[np.int64(2902261), np.int64(2902260)]"
2021-10-28,19.0_59.0,19.0,59.0,27.66826057434082,36.081085205078125,[np.int64(6903062)]
2021-10-28,21.0_67.0,21.0,67.0,28.26552963256836,36.565513610839844,[np.int64(2902277)]
2021-10-28,23.0_59.0,23.0,59.0,27.275318145751953,36.392425537109375,[np.int64(6903008)]
2021-10-28,23.0_61.0,23.0,61.0,26.851276397705078,36.15895462036133,[np.int64(6903058)]
2021-10-28,23.0_63.0,23.0,63.0,27.098770141601562,36.61820602416992,[np.int64(6903046)]
2021-10-28,9.0_63.0,9.0,63.0,28.813343048095703,36.39113998413086,[np.int64(2902388)]
2021-11-01,-11.0_65.0,-11.0,65.0,27.191608428955078,34.863346099853516,[np.int64(1902056)]
2021-11-01,-13.0_89.0,-13.0,89.0,27.32204246520996,34.35221481323242,[np.int64(5906280)]
2021-11-01,-13.0_95.0,-13.0,95.0,27.06356430053711,34.17683029174805,[np.int64(5906274)]
2021-11-01,-3.0_77.0,-3.0,77.0,28.506572723388672,35.00185775756836,[np.int64(1901910)]
2021-11-01,-3.0_85.0,-3.0,85.0,28.149343490600586,34.77051544189453,"[np.int64(2901862), np.int64(2902850)]"
2021-11-01,1.0_83.0,1.0,83.0,28.842248916625977,35.08150100708008,[np.int64(2902182)]
2021-11-01,1.0_89.0,1.0,89.0,29.00800132751465,34.71070098876953,[np.int64(2902777)]
2021-11-01,19.0_61.0,19.0,61.0,27.140104293823242,36.08995819091797,[np.int64(6903062)]
2021-11-01,23.0_61.0,23.0,61.0,26.470937728881836,36.42371368408203,"[np.int64(6903008), np.int64(6903058)]"
2021-11-01,23.0_63.0,23.0,63.0,27.174314498901367,36.63650131225586,[np.int64(6903046)]
2021-11-01,3.0_85.0,3.0,85.0,28.78533172607422,34.64931106567383,[np.int64(2902853)]
2021-11-10,-1.0_59.0,-1.0,59.0,29.00782585144043,35.618045806884766,[np.int64(1902189)]
